transaction_id,date,category,product,revenue,cogs,region
TXN-01175,2023-03-04,Electronics,Product A,3811.13,1234.54,EMEA
TXN-01176,2023-09-01,Hardware,Product A,1727.18,829.77,North America
TXN-01177,2023-01-25,Electronics,Product A,4762.71,1869.48,APAC
TXN-01178,2023-03-31,Software,Product C,3702.74,106.44,North America
TXN-01179,2023-03-16,Hardware,Product B,3007.27,428.45,APAC
TXN-01180,2023-10-21,Hardware,Product A,4410.43,1136.12,North America
TXN-01181,2023-07-29,Software,Product A,295.55,1234.95,North America
TXN-01182,2023-12-13,Software,Product C,1322.46,88.72,APAC
TXN-01183,2023-01-17,Software,Product B,2351.93,812.05,APAC
TXN-01184,2023-05-08,Hardware,Product C,1173.54,1301.82,North America
TXN-01185,2023-12-30,Consulting,Product A,3732.33,1399.16,APAC
TXN-01186,2023-09-08,Consulting,Product B,4600.08,1279.9,North America
TXN-01187,2023-06-28,Consulting,Product B,2147.66,647.92,APAC
TXN-01188,2023-07-01,Hardware,Product A,1743.56,196.11,North America
TXN-01189,2023-06-01,Software,Product B,4809.68,859.95,North America
TXN-01190,2023-01-25,Hardware,Product B,2252.02,266.22,North America
TXN-01191,2023-06-29,Software,Product C,2470.79,1895.77,EMEA
TXN-01192,2023-07-17,Hardware,Product A,1790.67,955.59,APAC
TXN-01193,2023-12-10,Hardware,Product A,4552.26,641.35,North America
TXN-01194,2023-06-10,Software,Product A,2866.33,1534.95,EMEA
TXN-01195,2023-06-26,Consulting,Product A,3822.76,1000.92,North America
TXN-01196,2023-10-12,Software,Product A,4068.44,626.97,EMEA
TXN-01197,2023-03-04,Electronics,Product B,1742.15,1625.82,North America
TXN-01198,2023-05-30,Electronics,Product C,2196.79,1735.63,North America
TXN-01199,2023-06-03,Software,Product A,4249.94,1349.29,EMEA
TXN-01200,2023-06-05,Hardware,Product C,,103.46,
TXN-01201,2023-02-18,Electronics,Product C,3979.98,1136.98,APAC
TXN-01202,2023-12-03,Electronics,Product B,4707.91,1528.96,APAC
TXN-01203,2023-03-25,Hardware,Product A,3134.89,281.64,EMEA
TXN-01204,2023-12-27,Hardware,Product B,3721.06,465.05,APAC
TXN-01205,2023-06-26,Consulting,Product A,4035.23,1766.17,EMEA
TXN-01206,2023-05-28,Hardware,Product B,4232.95,50.04,APAC
TXN-01207,2023-04-28,Software,Product C,2005.51,1507.93,North America
TXN-01208,2023-12-08,Software,Product A,303.75,952.81,APAC
TXN-01209,2023-03-04,Consulting,Product C,2039.29,899.08,North America
TXN-01210,2023-07-08,Electronics,Product C,3385.09,24.12,North America
TXN-01211,2023-12-26,Electronics,Product B,2279.23,1640.6,APAC
TXN-01212,2023-02-18,Hardware,Product A,3757.37,726.05,EMEA
TXN-01213,2023-11-23,Software,Product C,1817.06,1086.12,North America
TXN-01214,2023-09-14,Electronics,Product B,3191.98,1357.83,North America
TXN-01215,2023-08-12,Consulting,Product A,972.78,1408.23,APAC
TXN-01216,2023-05-21,Consulting,Product A,3759.38,1912.4,EMEA
TXN-01217,2023-08-03,Software,Product C,2751.2,1067.37,EMEA
TXN-01218,2023-07-30,Consulting,Product A,1060.12,805.44,APAC
TXN-01219,2023-11-14,Consulting,Product C,1494.96,1907.87,EMEA
TXN-01220,2023-02-01,Software,Product A,3755.61,1287.8,APAC
TXN-01221,2023-06-07,Hardware,Product B,2438.88,603.32,APAC
TXN-01222,2023-10-12,Hardware,Product C,1119.36,261.66,APAC
TXN-01223,2023-11-01,Consulting,Product C,4837.99,1686.68,North America
TXN-01224,2023-10-13,Hardware,Product A,3589.87,730.74,North America
TXN-01225,2023-05-24,Hardware,Product A,4787.82,1324.33,North America
TXN-01226,2023-01-19,Consulting,Product C,2164.17,946.92,APAC
TXN-01227,2023-01-18,Hardware,Product A,2401.75,405.87,North America
TXN-01228,2023-09-14,Consulting,Product B,4494.88,1207.36,North America
TXN-01229,2023-03-19,Electronics,Product A,2648.99,130.76,North America
TXN-01230,2023-06-24,Software,Product B,3551.03,832.55,APAC
TXN-01231,2023-07-13,Software,Product B,1298.26,1097.76,APAC
TXN-01232,2023-04-23,Hardware,Product B,2261.3,877.73,APAC
TXN-01233,2023-04-24,Hardware,Product B,661.08,1499.86,North America
TXN-01234,2023-08-10,Hardware,Product B,1069.6,1657.57,EMEA
TXN-01235,2023-06-15,Software,Product A,54.67,1544.77,North America
TXN-01236,2023-11-15,Electronics,Product B,244.36,87.24,North America
TXN-01237,2023-05-12,Electronics,Product A,4887.55,396.32,APAC
TXN-01238,2023-09-21,Software,Product B,1249.65,1077.85,APAC
TXN-01239,2023-02-24,Electronics,Product C,3333.39,1870.3,North America
TXN-01240,2023-12-25,Software,Product B,4203.54,1671.56,North America
TXN-01241,2023-05-11,Electronics,Product C,2775.77,1686.64,EMEA
TXN-01242,2023-10-15,Consulting,Product B,808.07,613.38,EMEA
TXN-01243,2023-09-23,Consulting,Product B,3654.18,864.6,APAC
TXN-01244,2023-06-11,Software,Product B,3021.24,946.7,EMEA
TXN-01245,2023-03-28,Electronics,Product C,3669.69,323.17,EMEA
TXN-01246,2023-02-24,Hardware,Product C,3860.25,71.83,APAC
TXN-01247,2023-10-15,Electronics,Product B,4878.28,1894.34,EMEA
TXN-01248,2023-06-27,Consulting,Product A,2889.14,489.02,North America
TXN-01249,2023-12-15,Consulting,Product B,1741.12,487.5,EMEA
TXN-01250,2023-01-08,Electronics,Product C,,175.92,APAC
TXN-01251,2023-11-17,Electronics,Product B,388.78,1857.73,North America
TXN-01252,2023-11-09,Hardware,Product C,4492.12,1163.68,EMEA
TXN-01253,2023-09-04,Hardware,Product C,640.94,1337.4,North America
TXN-01254,2023-11-19,Electronics,Product C,1672.82,1824.04,North America
TXN-01255,2023-09-12,Electronics,Product B,4087.94,697.78,EMEA
TXN-01256,2023-11-24,Electronics,Product C,3006.7,1246.8,EMEA
TXN-01257,2023-02-23,Electronics,Product C,1998.5,87.21,APAC
TXN-01258,2023-09-06,Software,Product B,2393.51,381.68,APAC
TXN-01259,2023-08-27,Electronics,Product C,4280.01,1664.18,North America
TXN-01260,2023-08-17,Hardware,Product B,1733.02,1535.87,APAC
TXN-01261,2023-03-08,Consulting,Product C,4354.77,707.78,North America
TXN-01262,2023-02-20,Software,Product A,486.27,759.85,North America
TXN-01263,2023-04-07,Electronics,Product A,3895.15,1071.77,APAC
TXN-01264,2023-04-02,Consulting,Product C,4245.36,10.48,APAC
TXN-01265,2023-09-21,Software,Product A,950.0,490.08,APAC
TXN-01266,2023-10-18,Consulting,Product B,2180.22,424.38,EMEA
TXN-01267,2023-04-06,Electronics,Product A,869.22,508.46,North America
TXN-01268,2023-03-29,Electronics,Product C,3547.69,1613.75,North America
TXN-01269,2023-03-19,Hardware,Product C,2699.97,566.55,North America
TXN-01270,2023-10-15,Electronics,Product B,3194.85,391.13,APAC
TXN-01271,2023-04-30,Electronics,Product C,1022.61,1013.48,APAC
TXN-01272,2023-10-29,Software,Product B,1098.14,1732.63,APAC
TXN-01273,2023-06-14,Hardware,Product A,255.41,490.29,APAC
TXN-01274,2023-07-01,Software,Product A,1644.23,166.29,APAC
TXN-01275,2023-08-11,Consulting,Product B,2820.74,719.25,EMEA
TXN-01276,2023-11-07,Electronics,Product B,4296.78,1497.83,APAC
TXN-01277,2023-01-07,Consulting,Product C,3351.29,1105.87,North America
TXN-01278,2023-11-26,Software,Product A,2205.21,1635.42,APAC
TXN-01279,2023-09-20,Electronics,Product B,4767.94,1919.59,North America
TXN-01280,2023-06-10,Electronics,Product A,3610.26,1587.4,APAC
TXN-01281,2023-05-31,Software,Product B,4654.32,1211.57,APAC
TXN-01282,2023-03-26,Software,Product A,2661.56,991.75,North America
TXN-01283,2023-05-27,Software,Product C,1331.58,89.74,North America
TXN-01284,2023-04-22,Software,Product A,311.49,1968.8,North America
TXN-01285,2023-02-05,Software,Product A,3644.12,773.13,North America
TXN-01286,2023-10-12,Electronics,Product A,650.45,312.93,EMEA
TXN-01287,2023-07-07,Software,Product A,1548.74,1336.75,North America
TXN-01288,2023-03-23,Electronics,Product A,2685.73,575.73,APAC
TXN-01289,2023-01-02,Electronics,Product C,2843.86,1175.7,APAC
TXN-01290,2023-10-30,Software,Product B,3022.89,1177.67,EMEA
TXN-01291,2023-07-16,Software,Product A,872.96,897.0,North America
TXN-01292,2023-01-11,Hardware,Product C,1929.7,1673.88,APAC
TXN-01293,2023-08-22,Electronics,Product A,3105.11,537.28,EMEA
TXN-01294,2023-07-14,Software,Product A,4850.6,902.78,APAC
TXN-01295,2023-04-29,Software,Product B,3651.77,1080.01,EMEA
TXN-01296,2023-01-20,Software,Product A,4616.89,1330.61,EMEA
TXN-01297,2023-09-18,Hardware,Product C,3822.95,1570.1,North America
TXN-01298,2023-10-20,Hardware,Product C,2979.0,795.67,EMEA
TXN-01299,2023-09-13,Consulting,Product B,1000.52,1295.63,APAC
TXN-01300,2023-08-10,Electronics,Product A,,309.72,
TXN-01301,2023-08-14,Consulting,Product C,3135.73,1865.97,North America
TXN-01302,2023-02-22,Software,Product A,3032.22,772.29,North America
TXN-01303,2023-12-21,Hardware,Product A,2474.44,1461.75,EMEA
TXN-01304,2023-12-08,Hardware,Product A,2666.85,50.48,North America
TXN-01305,2023-12-30,Consulting,Product B,1705.49,418.32,APAC
TXN-01306,2023-10-07,Hardware,Product A,2620.6,979.29,APAC
TXN-01307,2023-03-22,Software,Product C,1027.9,1757.72,North America
TXN-01308,2023-07-21,Hardware,Product A,4035.61,1059.24,North America
TXN-01309,2023-06-07,Consulting,Product C,969.6,1860.44,North America
TXN-01310,2023-04-30,Software,Product A,470.58,972.76,EMEA
TXN-01311,2023-02-28,Consulting,Product C,2209.42,985.99,EMEA
TXN-01312,2023-08-03,Hardware,Product C,3308.62,248.3,APAC
TXN-01313,2023-05-08,Consulting,Product A,2216.7,1607.29,EMEA
TXN-01314,2023-08-12,Consulting,Product A,1419.93,501.46,EMEA
TXN-01315,2023-07-28,Electronics,Product C,2812.95,1800.23,EMEA
TXN-01316,2023-04-25,Hardware,Product B,1767.66,1822.54,EMEA
TXN-01317,2023-07-28,Hardware,Product A,4667.7,1887.19,APAC
TXN-01318,2023-01-14,Consulting,Product B,4617.09,1045.26,North America
TXN-01319,2023-01-09,Electronics,Product A,2536.74,1357.42,APAC
TXN-01320,2023-02-09,Hardware,Product A,1673.03,1559.25,EMEA
TXN-01321,2023-08-25,Software,Product A,3698.81,270.72,North America
TXN-01322,2023-10-08,Consulting,Product A,231.73,1205.9,North America
TXN-01323,2023-12-25,Hardware,Product B,2400.11,78.25,North America
TXN-01324,2023-07-20,Software,Product A,1714.8,1000.16,APAC
TXN-01325,2023-09-03,Hardware,Product C,4606.65,318.14,North America
TXN-01326,2023-10-05,Software,Product C,109.41,374.02,APAC
TXN-01327,2023-08-23,Consulting,Product B,2786.43,736.44,APAC
TXN-01328,2023-01-04,Hardware,Product A,3716.28,870.55,EMEA
TXN-01329,2023-06-03,Hardware,Product C,2450.84,1250.11,EMEA
TXN-01330,2023-01-29,Electronics,Product B,472.74,158.11,North America
TXN-01331,2023-04-19,Consulting,Product A,4863.68,1012.35,North America
TXN-01332,2023-04-08,Software,Product C,2614.15,373.42,EMEA
TXN-01333,2023-08-03,Hardware,Product C,3090.22,1152.21,APAC
TXN-01334,2023-10-20,Hardware,Product B,1221.22,1278.44,APAC
TXN-01335,2023-03-16,Software,Product A,2443.32,1117.85,EMEA
TXN-01336,2023-11-22,Consulting,Product A,2174.29,1479.21,APAC
TXN-01337,2023-05-26,Electronics,Product C,420.73,677.86,EMEA
TXN-01338,2023-05-08,Electronics,Product C,575.49,1532.56,EMEA
TXN-01339,2023-12-07,Hardware,Product C,4195.49,871.21,North America
TXN-01340,2023-02-11,Software,Product A,1237.11,973.53,North America
TXN-01341,2023-12-22,Hardware,Product B,1015.04,1299.72,EMEA
TXN-01342,2023-02-10,Software,Product B,2549.31,46.53,North America
TXN-01343,2023-02-03,Electronics,Product A,3855.3,1311.45,EMEA
TXN-01344,2023-01-17,Consulting,Product B,356.64,1240.98,APAC
TXN-01345,2023-06-14,Software,Product C,2905.2,626.6,APAC
TXN-01346,2023-06-02,Electronics,Product B,640.09,180.73,APAC
TXN-01347,2023-03-17,Hardware,Product B,230.48,190.96,APAC
TXN-01348,2023-03-28,Software,Product B,311.08,1847.22,EMEA
TXN-01349,2023-04-27,Consulting,Product C,4179.11,1381.67,APAC
TXN-01350,2023-12-28,Hardware,Product A,,262.93,APAC
TXN-01351,2023-12-08,Hardware,Product C,273.5,719.88,APAC
TXN-01352,2023-01-27,Electronics,Product A,2217.6,1189.04,APAC
TXN-01353,2023-11-09,Software,Product A,4227.77,1672.79,EMEA
TXN-01354,2023-10-14,Hardware,Product A,1348.92,96.89,APAC
TXN-01355,2023-05-14,Consulting,Product B,2137.48,480.9,North America
TXN-01356,2023-08-07,Software,Product B,247.62,1780.6,North America
TXN-01357,2023-06-17,Consulting,Product A,2272.94,28.24,North America
TXN-01358,2023-04-08,Hardware,Product A,2909.18,410.78,North America
TXN-01359,2023-09-25,Consulting,Product B,2875.99,1918.46,North America
TXN-01360,2023-08-25,Electronics,Product C,1695.51,1230.67,North America
TXN-01361,2023-11-05,Consulting,Product A,1611.89,530.73,EMEA
TXN-01362,2023-06-22,Software,Product C,577.79,143.31,North America
TXN-01363,2023-07-09,Consulting,Product B,1865.65,66.1,APAC
TXN-01364,2023-05-02,Consulting,Product A,542.5,497.04,North America
TXN-01365,2023-02-15,Electronics,Product C,3844.65,1764.16,EMEA
TXN-01366,2023-03-05,Consulting,Product C,4833.06,837.67,North America
TXN-01367,2023-05-10,Consulting,Product C,4851.87,1443.46,APAC
TXN-01368,2023-11-06,Hardware,Product B,4332.1,1837.39,APAC
TXN-01369,2023-12-29,Hardware,Product B,3023.92,822.0,EMEA
TXN-01370,2023-07-12,Software,Product C,3519.29,390.64,EMEA
TXN-01371,2023-11-03,Hardware,Product C,1461.77,1039.06,EMEA
TXN-01372,2023-06-30,Hardware,Product B,3172.31,1817.09,EMEA
TXN-01373,2023-10-19,Hardware,Product C,2305.47,1610.71,North America
TXN-01374,2023-10-09,Hardware,Product C,2435.99,141.0,North America
TXN-01375,2023-01-29,Electronics,Product B,3800.99,1388.22,APAC
TXN-01376,2023-05-29,Hardware,Product C,1445.5,1148.08,EMEA
TXN-01377,2023-09-24,Electronics,Product C,1624.3,1815.85,EMEA
TXN-01378,2023-10-23,Electronics,Product C,4626.98,253.74,North America
TXN-01379,2023-01-11,Hardware,Product B,328.31,1072.73,EMEA
TXN-01380,2023-06-13,Consulting,Product C,2453.89,1760.13,APAC
TXN-01381,2023-04-23,Electronics,Product B,4568.36,825.95,APAC
TXN-01382,2023-07-06,Consulting,Product B,3071.3,969.17,EMEA
TXN-01383,2023-10-22,Consulting,Product A,2754.72,150.22,APAC
TXN-01384,2023-08-20,Hardware,Product A,1286.23,563.51,APAC
TXN-01385,2023-08-15,Software,Product C,1749.21,655.77,North America
TXN-01386,2023-11-06,Hardware,Product B,4267.64,1890.79,APAC
TXN-01387,2023-04-08,Software,Product A,2818.13,572.51,EMEA
TXN-01388,2023-02-24,Software,Product C,2597.97,927.13,EMEA
TXN-01389,2023-04-21,Hardware,Product A,542.92,1345.9,APAC
TXN-01390,2023-06-01,Hardware,Product A,129.34,332.74,EMEA
TXN-01391,2023-09-03,Software,Product B,4820.24,978.02,North America
TXN-01392,2023-03-10,Hardware,Product B,1916.08,1479.69,APAC
TXN-01393,2023-11-08,Software,Product A,3035.9,1735.04,APAC
TXN-01394,2023-10-16,Consulting,Product A,444.59,1256.26,APAC
TXN-01395,2023-09-07,Hardware,Product B,3431.42,1341.42,EMEA
TXN-01396,2023-02-05,Consulting,Product C,4666.21,261.3,EMEA
TXN-01397,2023-08-27,Electronics,Product B,2899.54,1892.1,APAC
TXN-01398,2023-05-28,Consulting,Product A,674.27,273.82,EMEA
TXN-01399,2023-08-15,Consulting,Product C,2929.52,1551.6,EMEA
TXN-01400,2023-09-01,Software,Product A,,536.98,
TXN-01401,2023-12-03,Consulting,Product C,2061.76,1867.85,APAC
TXN-01402,2023-12-31,Hardware,Product A,4405.2,1442.72,EMEA
TXN-01403,2023-07-20,Software,Product C,3260.98,1510.09,APAC
TXN-01404,2023-06-03,Electronics,Product C,4501.28,445.93,APAC
TXN-01405,2023-03-14,Hardware,Product A,3136.35,891.65,APAC
TXN-01406,2023-07-20,Electronics,Product C,699.88,1239.45,APAC
TXN-01407,2023-10-23,Consulting,Product B,1582.97,1542.25,EMEA
TXN-01408,2023-01-17,Hardware,Product A,1048.88,216.88,APAC
TXN-01409,2023-05-09,Hardware,Product B,4548.69,1925.11,North America
TXN-01410,2023-08-05,Electronics,Product A,3813.98,1781.54,APAC
TXN-01411,2023-03-02,Hardware,Product C,3398.17,547.99,North America
TXN-01412,2023-04-14,Hardware,Product C,1539.78,1647.29,APAC
TXN-01413,2023-02-11,Hardware,Product C,961.02,1041.46,North America
TXN-01414,2023-01-25,Consulting,Product A,3794.43,928.99,North America
TXN-01415,2023-02-08,Electronics,Product B,2397.08,635.72,APAC
TXN-01416,2023-10-18,Hardware,Product B,1167.66,1166.13,APAC
TXN-01417,2023-05-11,Software,Product A,3102.28,1462.48,APAC
TXN-01418,2023-08-17,Software,Product A,249.65,827.76,North America
TXN-01419,2023-04-18,Software,Product B,1664.54,1262.15,EMEA
TXN-01420,2023-06-21,Software,Product B,2369.36,1401.63,EMEA
TXN-01421,2023-04-12,Consulting,Product B,782.39,1425.13,APAC
TXN-01422,2023-12-20,Hardware,Product B,4924.04,113.41,EMEA
TXN-01423,2023-01-12,Electronics,Product A,1085.03,1720.9,EMEA
TXN-01424,2023-10-02,Hardware,Product A,695.25,921.92,APAC
TXN-01425,2023-04-11,Consulting,Product C,1057.5,532.21,North America
TXN-01426,2023-02-13,Software,Product B,3856.85,491.11,APAC
TXN-01427,2023-11-01,Consulting,Product C,2156.25,971.2,EMEA
TXN-01428,2023-01-17,Hardware,Product A,2848.81,1774.79,North America
TXN-01429,2023-11-26,Electronics,Product A,154.0,762.91,EMEA
TXN-01430,2023-02-26,Consulting,Product C,220.43,1501.95,North America
TXN-01431,2023-11-07,Electronics,Product B,2256.84,202.67,EMEA
TXN-01432,2023-10-30,Consulting,Product B,4092.44,957.35,APAC
TXN-01433,2023-01-12,Electronics,Product B,4431.93,1983.46,EMEA
TXN-01434,2023-11-14,Electronics,Product B,479.2,1543.17,EMEA
TXN-01435,2023-03-21,Software,Product C,2714.9,428.95,North America
TXN-01436,2023-08-04,Electronics,Product C,4570.49,1007.87,EMEA
TXN-01437,2023-12-05,Software,Product A,1970.47,474.91,APAC
TXN-01438,2023-09-21,Hardware,Product B,4156.35,825.03,APAC
TXN-01439,2023-05-29,Hardware,Product B,711.79,1562.37,APAC
TXN-01440,2023-03-22,Software,Product B,4680.2,1544.74,North America
TXN-01441,2023-08-03,Software,Product C,3769.55,463.92,North America
TXN-01442,2023-07-17,Consulting,Product B,4709.61,1845.22,EMEA
TXN-01443,2023-07-19,Consulting,Product C,3399.26,1189.21,EMEA
TXN-01444,2023-01-25,Consulting,Product B,1848.85,766.05,EMEA
TXN-01445,2023-03-30,Hardware,Product B,4694.0,1008.85,North America
TXN-01446,2023-09-25,Consulting,Product A,1414.06,1214.09,North America
TXN-01447,2023-05-23,Electronics,Product B,1694.25,1124.18,EMEA
TXN-01448,2023-02-28,Electronics,Product B,3519.0,977.95,North America
TXN-01449,2023-12-31,Consulting,Product A,3838.32,1014.82,North America
TXN-01450,2023-01-26,Electronics,Product C,,361.06,APAC
TXN-01451,2023-02-16,Hardware,Product C,1063.77,1627.34,APAC
TXN-01452,2023-10-15,Electronics,Product B,4000.09,1088.1,EMEA
TXN-01453,2023-09-23,Hardware,Product C,3705.8,270.85,EMEA
TXN-01454,2023-01-16,Software,Product B,365.78,1534.65,APAC
TXN-01455,2023-07-18,Software,Product A,1966.75,1865.56,North America
TXN-01456,2023-10-09,Software,Product A,1449.69,1895.14,EMEA
TXN-01457,2023-03-27,Software,Product B,1557.23,744.35,EMEA
TXN-01458,2023-09-07,Electronics,Product A,4915.59,279.68,EMEA
TXN-01459,2023-09-27,Consulting,Product A,3231.75,1041.62,North America
TXN-01460,2023-12-01,Electronics,Product B,3602.5,234.09,APAC
TXN-01461,2023-04-27,Hardware,Product B,4884.26,1868.63,EMEA
TXN-01462,2023-01-07,Electronics,Product A,1917.15,375.32,APAC
TXN-01463,2023-05-17,Electronics,Product C,4019.11,513.0,APAC
TXN-01464,2023-06-25,Hardware,Product C,2200.93,819.21,North America
TXN-01465,2023-11-24,Software,Product B,4354.19,772.5,North America
TXN-01466,2023-11-11,Software,Product B,944.25,1591.38,North America
TXN-01467,2023-08-03,Software,Product C,4741.05,918.07,North America
TXN-01468,2023-03-23,Consulting,Product A,1132.92,349.83,North America
TXN-01469,2023-08-11,Hardware,Product C,1664.79,541.75,North America
TXN-01470,2023-04-13,Hardware,Product C,3793.15,1023.14,EMEA
TXN-01471,2023-09-30,Electronics,Product C,1999.09,303.43,APAC
TXN-01472,2023-01-14,Consulting,Product C,3060.65,1227.19,North America
TXN-01473,2023-06-08,Software,Product B,2250.64,1135.84,EMEA
TXN-01474,2023-06-01,Consulting,Product B,3724.73,1432.26,APAC
TXN-01475,2023-04-18,Hardware,Product A,1180.24,1876.03,North America
TXN-01476,2023-07-07,Hardware,Product A,339.37,1825.39,North America
TXN-01477,2023-10-28,Electronics,Product A,1534.65,1892.69,EMEA
TXN-01478,2023-04-08,Electronics,Product A,2397.83,496.98,APAC
TXN-01479,2023-05-11,Hardware,Product C,881.7,271.81,North America
TXN-01480,2023-10-20,Software,Product B,1806.25,611.53,APAC
TXN-01481,2023-06-20,Software,Product B,2029.92,1791.22,EMEA
TXN-01482,2023-07-02,Consulting,Product A,334.09,1944.39,North America
TXN-01483,2023-12-30,Hardware,Product A,2937.37,1720.06,APAC
TXN-01484,2023-02-08,Hardware,Product C,4427.5,228.94,EMEA
TXN-01485,2023-01-15,Software,Product C,801.13,1895.38,EMEA
TXN-01486,2023-01-04,Software,Product A,3009.15,852.48,North America
TXN-01487,2023-12-15,Hardware,Product B,3340.46,28.53,APAC
TXN-01488,2023-07-29,Electronics,Product B,2125.71,890.36,North America
TXN-01489,2023-06-10,Hardware,Product B,3520.43,101.68,North America
TXN-01490,2023-01-16,Hardware,Product A,2083.12,1092.32,APAC
TXN-01491,2023-04-18,Software,Product B,2547.95,683.72,APAC
TXN-01492,2023-11-07,Software,Product C,86.4,952.14,APAC
TXN-01493,2023-08-15,Electronics,Product C,3474.01,1230.21,EMEA
TXN-01494,2023-06-19,Electronics,Product A,3323.65,1738.91,EMEA
TXN-01495,2023-02-03,Consulting,Product C,240.08,1327.18,APAC
TXN-01496,2023-09-08,Hardware,Product A,1872.84,873.76,EMEA
TXN-01497,2023-09-04,Software,Product B,4896.21,1640.66,North America
TXN-01498,2023-09-26,Electronics,Product B,2132.65,1812.11,APAC
TXN-01499,2023-05-21,Consulting,Product B,2534.63,248.32,North America
TXN-01500,2023-10-01,Consulting,Product C,,1068.55,
TXN-01501,2023-04-06,Software,Product A,3600.45,576.18,North America
TXN-01502,2023-08-15,Software,Product B,2931.25,103.65,APAC
TXN-01503,2023-02-08,Consulting,Product A,3999.13,1340.41,North America
TXN-01504,2023-10-29,Electronics,Product B,4328.61,1726.91,APAC
TXN-01505,2023-01-29,Consulting,Product C,2311.6,334.18,APAC
TXN-01506,2023-11-14,Hardware,Product C,2401.79,1626.7,EMEA
TXN-01507,2023-09-02,Hardware,Product A,1960.95,1708.26,North America
TXN-01508,2023-08-24,Software,Product C,4835.2,1829.54,EMEA
TXN-01509,2023-07-04,Electronics,Product C,3500.97,537.92,North America
TXN-01510,2023-09-29,Electronics,Product A,461.95,1808.87,EMEA
TXN-01511,2023-08-24,Hardware,Product B,4321.65,648.12,APAC
TXN-01512,2023-08-27,Consulting,Product C,2428.77,1109.15,EMEA
TXN-01513,2023-09-23,Software,Product A,390.33,110.51,EMEA
TXN-01514,2023-12-25,Consulting,Product C,2771.1,97.32,APAC
TXN-01515,2023-12-06,Consulting,Product C,2114.96,1443.54,EMEA
TXN-01516,2023-03-06,Consulting,Product C,4394.86,894.52,APAC
TXN-01517,2023-06-26,Electronics,Product C,1059.77,520.02,North America
TXN-01518,2023-01-03,Hardware,Product A,4141.0,388.92,EMEA
TXN-01519,2023-05-22,Electronics,Product A,2810.56,1343.21,APAC
TXN-01520,2023-06-07,Hardware,Product A,320.32,10.8,APAC
TXN-01521,2023-11-20,Software,Product C,4860.63,1613.72,EMEA
TXN-01522,2023-05-26,Software,Product C,2587.45,167.71,North America
TXN-01523,2023-10-20,Consulting,Product C,1489.84,391.06,EMEA
TXN-01524,2023-06-02,Hardware,Product A,2373.56,778.61,APAC
TXN-01525,2023-07-12,Hardware,Product C,4296.4,974.87,North America
TXN-01526,2023-03-14,Hardware,Product B,1559.27,716.44,EMEA
TXN-01527,2023-11-01,Consulting,Product C,1003.75,648.22,APAC
TXN-01528,2023-12-10,Consulting,Product B,688.9,1928.19,EMEA
TXN-01529,2023-05-20,Software,Product C,1524.4,1286.74,North America
TXN-01530,2023-07-06,Electronics,Product A,3911.24,56.63,North America
TXN-01531,2023-10-20,Hardware,Product C,2384.55,866.05,North America
TXN-01532,2023-03-02,Hardware,Product B,1176.03,1751.27,North America
TXN-01533,2023-07-17,Electronics,Product B,872.62,609.9,North America
TXN-01534,2023-10-22,Hardware,Product C,1697.01,198.17,EMEA
TXN-01535,2023-11-15,Consulting,Product B,4702.63,1519.19,North America
TXN-01536,2023-10-29,Consulting,Product B,1747.98,1215.97,North America
TXN-01537,2023-12-10,Hardware,Product A,4941.21,1144.92,APAC
TXN-01538,2023-01-11,Consulting,Product C,2451.89,116.62,North America
TXN-01539,2023-03-03,Consulting,Product C,936.86,289.59,APAC
TXN-01540,2023-11-29,Hardware,Product C,4461.14,1248.87,APAC
TXN-01541,2023-08-14,Software,Product B,2328.76,423.57,APAC
TXN-01542,2023-06-02,Electronics,Product C,3562.87,1013.1,EMEA
TXN-01543,2023-07-18,Consulting,Product C,4919.37,1094.31,EMEA
TXN-01544,2023-02-21,Software,Product A,298.37,574.18,APAC
TXN-01545,2023-09-17,Consulting,Product A,528.64,1897.37,EMEA
TXN-01546,2023-02-28,Consulting,Product A,3616.26,1686.5,North America
TXN-01547,2023-03-13,Electronics,Product B,1445.03,1447.52,EMEA
TXN-01548,2023-05-28,Consulting,Product C,962.29,165.21,North America
TXN-01549,2023-12-15,Electronics,Product A,244.84,221.2,North America
TXN-01550,2023-03-04,Electronics,Product A,,990.63,EMEA
TXN-01551,2023-11-06,Electronics,Product A,3883.7,329.82,EMEA
TXN-01552,2023-08-31,Software,Product C,715.45,1956.75,APAC
TXN-01553,2023-11-26,Hardware,Product C,2365.22,325.46,EMEA
TXN-01554,2023-04-17,Software,Product C,3049.19,980.06,EMEA
TXN-01555,2023-08-14,Hardware,Product B,2170.34,734.6,EMEA
TXN-01556,2023-11-09,Hardware,Product B,184.18,1282.38,North America
TXN-01557,2023-08-06,Electronics,Product A,3928.33,266.78,North America
TXN-01558,2023-08-29,Consulting,Product C,102.04,866.33,North America
TXN-01559,2023-09-16,Electronics,Product A,3821.35,556.66,APAC
TXN-01560,2023-09-19,Consulting,Product C,4471.86,1776.63,APAC
TXN-01561,2023-01-05,Hardware,Product C,2192.56,90.77,APAC
TXN-01562,2023-09-18,Electronics,Product C,2700.94,1828.32,North America
TXN-01563,2023-02-23,Consulting,Product B,2411.07,1667.66,EMEA
TXN-01564,2023-02-16,Software,Product B,1976.58,602.17,APAC
TXN-01565,2023-08-03,Consulting,Product C,4442.75,1580.69,APAC
