transaction_id,date,category,product,revenue,cogs,region,gross_profit,net_profit,net_margin
TXN-01501,2023-04-06,Software,Product A,3600.45,576.18,North America,3024.27,2304.18,0.64
TXN-01502,2023-08-15,Software,Product B,2931.25,103.65,APAC,2827.6,2241.35,0.7646
TXN-01503,2023-02-08,Consulting,Product A,3999.13,1340.41,North America,2658.7200000000003,1858.8940000000002,0.4648
TXN-01504,2023-10-29,Electronics,Product B,4328.61,1726.91,APAC,2601.7,1735.9779999999998,0.401
TXN-01505,2023-01-29,Consulting,Product C,2311.6,334.18,APAC,1977.4199999999998,1515.1,0.6554
TXN-01506,2023-11-14,Hardware,Product C,2401.79,1626.7,EMEA,775.0899999999999,294.7319999999999,0.1227
TXN-01507,2023-09-02,Hardware,Product A,1960.95,1708.26,North America,252.69000000000005,-139.5,-0.0711
TXN-01508,2023-08-24,Software,Product C,4835.2,1829.54,EMEA,3005.66,2038.62,0.4216
TXN-01509,2023-07-04,Electronics,Product C,3500.97,537.92,North America,2963.0499999999997,2262.8559999999998,0.6464
TXN-01510,2023-09-29,Electronics,Product A,461.95,1808.87,EMEA,-1346.9199999999998,-1439.31,-3.1157
TXN-01511,2023-08-24,Hardware,Product B,4321.65,648.12,APAC,3673.5299999999997,2809.2,0.65
TXN-01512,2023-08-27,Consulting,Product C,2428.77,1109.15,EMEA,1319.62,833.8659999999999,0.3433
TXN-01513,2023-09-23,Software,Product A,390.33,110.51,EMEA,279.82,201.754,0.5169
TXN-01514,2023-12-25,Consulting,Product C,2771.1,97.32,APAC,2673.7799999999997,2119.5599999999995,0.7649
TXN-01515,2023-12-06,Consulting,Product C,2114.96,1443.54,EMEA,671.4200000000001,248.42800000000005,0.1175
TXN-01516,2023-03-06,Consulting,Product C,4394.86,894.52,APAC,3500.3399999999997,2621.3679999999995,0.5965
TXN-01517,2023-06-26,Electronics,Product C,1059.77,520.02,North America,539.75,327.796,0.3093
TXN-01518,2023-01-03,Hardware,Product A,4141.0,388.92,EMEA,3752.08,2923.88,0.7061
TXN-01519,2023-05-22,Electronics,Product A,2810.56,1343.21,APAC,1467.35,905.2379999999999,0.3221
TXN-01520,2023-06-07,Hardware,Product A,320.32,10.8,APAC,309.52,245.45599999999996,0.7663
TXN-01521,2023-11-20,Software,Product C,4860.63,1613.72,EMEA,3246.91,2274.7839999999997,0.468
TXN-01522,2023-05-26,Software,Product C,2587.45,167.71,North America,2419.74,1902.2499999999998,0.7352
TXN-01523,2023-10-20,Consulting,Product C,1489.84,391.06,EMEA,1098.78,800.8119999999999,0.5375
TXN-01524,2023-06-02,Hardware,Product A,2373.56,778.61,APAC,1594.9499999999998,1120.2379999999998,0.472
TXN-01525,2023-07-12,Hardware,Product C,4296.4,974.87,North America,3321.5299999999997,2462.25,0.5731
TXN-01526,2023-03-14,Hardware,Product B,1559.27,716.44,EMEA,842.8299999999999,530.9759999999999,0.3405
TXN-01527,2023-11-01,Consulting,Product C,1003.75,648.22,APAC,355.53,154.77999999999997,0.1542
TXN-01528,2023-12-10,Consulting,Product B,688.9,1928.19,EMEA,-1239.29,-1377.07,-1.9989
TXN-01529,2023-05-20,Software,Product C,1524.4,1286.74,North America,237.66000000000008,-67.21999999999997,-0.0441
TXN-01530,2023-07-06,Electronics,Product A,3911.24,56.63,North America,3854.6099999999997,3072.3619999999996,0.7855
TXN-01531,2023-10-20,Hardware,Product C,2384.55,866.05,North America,1518.5000000000002,1041.5900000000001,0.4368
TXN-01532,2023-03-02,Hardware,Product B,1176.03,1751.27,North America,-575.24,-810.446,-0.6891
TXN-01533,2023-07-17,Electronics,Product B,872.62,609.9,North America,262.72,88.19600000000003,0.1011
TXN-01534,2023-10-22,Hardware,Product C,1697.01,198.17,EMEA,1498.84,1159.4379999999999,0.6832
TXN-01535,2023-11-15,Consulting,Product B,4702.63,1519.19,North America,3183.44,2242.9139999999998,0.4769
TXN-01536,2023-10-29,Consulting,Product B,1747.98,1215.97,North America,532.01,182.414,0.1044
TXN-01537,2023-12-10,Hardware,Product A,4941.21,1144.92,APAC,3796.29,2808.048,0.5683
TXN-01538,2023-01-11,Consulting,Product C,2451.89,116.62,North America,2335.27,1844.892,0.7524
TXN-01539,2023-03-03,Consulting,Product C,936.86,289.59,APAC,647.27,459.89799999999997,0.4909
TXN-01540,2023-11-29,Hardware,Product C,4461.14,1248.87,APAC,3212.2700000000004,2320.0420000000004,0.5201
TXN-01541,2023-08-14,Software,Product B,2328.76,423.57,APAC,1905.1900000000003,1439.438,0.6181
TXN-01542,2023-06-02,Electronics,Product C,3562.87,1013.1,EMEA,2549.77,1837.196,0.5157
TXN-01543,2023-07-18,Consulting,Product C,4919.37,1094.31,EMEA,3825.06,2841.1859999999997,0.5776
TXN-01544,2023-02-21,Software,Product A,298.37,574.18,APAC,-275.80999999999995,-335.4839999999999,-1.1244
TXN-01545,2023-09-17,Consulting,Product A,528.64,1897.37,EMEA,-1368.73,-1474.458,-2.7892
TXN-01546,2023-02-28,Consulting,Product A,3616.26,1686.5,North America,1929.7600000000002,1206.5080000000003,0.3336
TXN-01547,2023-03-13,Electronics,Product B,1445.03,1447.52,EMEA,-2.490000000000009,-291.49600000000004,-0.2017
TXN-01548,2023-05-28,Consulting,Product C,962.29,165.21,North America,797.0799999999999,604.622,0.6283
TXN-01549,2023-12-15,Electronics,Product A,244.84,221.2,North America,23.640000000000015,-25.32799999999999,-0.1034
TXN-01550,2023-03-04,Electronics,Product A,0.0,990.63,EMEA,-990.63,-990.63,0.0
TXN-01551,2023-11-06,Electronics,Product A,3883.7,329.82,EMEA,3553.8799999999997,2777.1399999999994,0.7151
TXN-01552,2023-08-31,Software,Product C,715.45,1956.75,APAC,-1241.3,-1384.3899999999999,-1.935
TXN-01553,2023-11-26,Hardware,Product C,2365.22,325.46,EMEA,2039.7599999999998,1566.716,0.6624
TXN-01554,2023-04-17,Software,Product C,3049.19,980.06,EMEA,2069.13,1459.292,0.4786
TXN-01555,2023-08-14,Hardware,Product B,2170.34,734.6,EMEA,1435.7400000000002,1001.6720000000003,0.4615
TXN-01556,2023-11-09,Hardware,Product B,184.18,1282.38,North America,-1098.2,-1135.036,-6.1626
TXN-01557,2023-08-06,Electronics,Product A,3928.33,266.78,North America,3661.55,2875.884,0.7321
TXN-01558,2023-08-29,Consulting,Product C,102.04,866.33,North America,-764.2900000000001,-784.6980000000001,-7.6901
TXN-01559,2023-09-16,Electronics,Product A,3821.35,556.66,APAC,3264.69,2500.42,0.6543
TXN-01560,2023-09-19,Consulting,Product C,4471.86,1776.63,APAC,2695.2299999999996,1800.8579999999997,0.4027
TXN-01561,2023-01-05,Hardware,Product C,2192.56,90.77,APAC,2101.79,1663.278,0.7586
TXN-01562,2023-09-18,Electronics,Product C,2700.94,1828.32,North America,872.6200000000001,332.43200000000013,0.1231
TXN-01563,2023-02-23,Consulting,Product B,2411.07,1667.66,EMEA,743.4100000000001,261.196,0.1083
TXN-01564,2023-02-16,Software,Product B,1976.58,602.17,APAC,1374.4099999999999,979.0939999999998,0.4953
TXN-01565,2023-08-03,Consulting,Product C,4442.75,1580.69,APAC,2862.06,1973.5099999999998,0.4442
TXN-01566,2023-06-26,Electronics,Product A,4474.97,72.11,North America,4402.860000000001,3507.8660000000004,0.7839
TXN-01567,2023-01-09,Software,Product C,1712.29,1934.06,APAC,-221.76999999999998,-564.2280000000001,-0.3295
TXN-01568,2023-04-09,Consulting,Product C,3094.6,1057.92,EMEA,2036.6799999999998,1417.7599999999998,0.4581
TXN-01569,2023-01-20,Consulting,Product A,4638.19,613.53,North America,4024.66,3097.022,0.6677
TXN-01570,2023-08-29,Consulting,Product C,4812.19,731.54,North America,4080.6499999999996,3118.2119999999995,0.648
TXN-01571,2023-03-02,Consulting,Product A,2569.35,142.15,EMEA,2427.2,1913.33,0.7447
TXN-01572,2023-06-27,Consulting,Product B,2291.48,1978.81,EMEA,312.6700000000001,-145.62599999999998,-0.0636
TXN-01573,2023-12-04,Software,Product B,1429.54,88.19,EMEA,1341.35,1055.442,0.7383
TXN-01574,2023-03-03,Hardware,Product A,4796.42,1313.27,APAC,3483.15,2523.866,0.5262
TXN-01575,2023-05-25,Software,Product B,756.93,891.04,EMEA,-134.11,-285.496,-0.3772
TXN-01576,2023-08-04,Software,Product B,2920.16,1898.34,North America,1021.8199999999999,437.7879999999999,0.1499
TXN-01577,2023-01-03,Software,Product A,1448.62,499.54,EMEA,949.0799999999999,659.356,0.4552
TXN-01578,2023-06-09,Hardware,Product B,1431.09,1068.85,North America,362.24,76.02199999999999,0.0531
TXN-01579,2023-08-15,Electronics,Product C,2054.59,969.89,North America,1084.7000000000003,673.7820000000002,0.3279
TXN-01580,2023-09-26,Hardware,Product C,4994.03,1408.7,APAC,3585.33,2586.524,0.5179
TXN-01581,2023-04-30,Software,Product A,322.08,145.34,EMEA,176.73999999999998,112.32399999999998,0.3487
TXN-01582,2023-03-30,Consulting,Product B,2913.78,395.64,APAC,2518.1400000000003,1935.3840000000002,0.6642
TXN-01583,2023-11-25,Consulting,Product C,458.73,436.98,EMEA,21.75,-69.99600000000001,-0.1526
TXN-01584,2023-03-09,Software,Product C,814.88,1478.92,EMEA,-664.0400000000001,-827.0160000000001,-1.0149
TXN-01585,2023-12-23,Consulting,Product B,2225.84,386.39,EMEA,1839.4500000000003,1394.2820000000002,0.6264
TXN-01586,2023-04-08,Software,Product B,2576.78,1151.25,EMEA,1425.5300000000002,910.1740000000001,0.3532
TXN-01587,2023-09-24,Consulting,Product C,1331.02,438.34,EMEA,892.6800000000001,626.4760000000001,0.4707
TXN-01588,2023-04-15,Hardware,Product C,1616.46,1724.63,North America,-108.17000000000007,-431.4620000000001,-0.2669
TXN-01589,2023-11-19,Electronics,Product A,480.49,1884.95,North America,-1404.46,-1500.558,-3.123
TXN-01590,2023-05-03,Electronics,Product A,1550.94,1041.8,EMEA,509.1400000000001,198.95200000000006,0.1283
TXN-01591,2023-01-29,Hardware,Product C,4834.46,711.09,North America,4123.37,3156.478,0.6529
TXN-01592,2023-05-17,Hardware,Product A,4726.3,475.77,APAC,4250.530000000001,3305.2700000000004,0.6993
TXN-01593,2023-07-14,Software,Product C,1707.65,109.06,APAC,1598.5900000000001,1257.0600000000002,0.7361
TXN-01594,2023-08-14,Software,Product C,2875.73,544.32,APAC,2331.41,1756.2639999999997,0.6107
TXN-01595,2023-11-28,Software,Product A,4552.5,1311.93,EMEA,3240.5699999999997,2330.0699999999997,0.5118
TXN-01596,2023-06-19,Consulting,Product A,80.61,1071.9,EMEA,-991.2900000000001,-1007.412,-12.4974
TXN-01597,2023-01-09,Software,Product B,4062.88,1888.64,North America,2174.24,1361.6639999999998,0.3351
TXN-01598,2023-02-09,Hardware,Product B,4744.43,798.59,North America,3945.84,2996.954,0.6317
TXN-01599,2023-01-25,Electronics,Product B,502.06,1390.79,North America,-888.73,-989.142,-1.9702
TXN-01600,2023-09-18,Consulting,Product C,0.0,983.75,Unknown,-983.75,-983.75,0.0
TXN-01601,2023-08-14,Software,Product A,4805.69,1030.03,APAC,3775.66,2814.522,0.5857
TXN-01602,2023-05-04,Consulting,Product C,2710.82,542.87,APAC,2167.9500000000003,1625.786,0.5997
TXN-01603,2023-02-07,Consulting,Product A,120.27,915.35,APAC,-795.08,-819.134,-6.8108
TXN-01604,2023-11-24,Software,Product C,1325.28,946.86,North America,378.41999999999996,113.36399999999998,0.0855
TXN-01605,2023-09-08,Consulting,Product B,2277.22,1416.22,EMEA,860.9999999999998,405.5559999999998,0.1781
TXN-01606,2023-06-25,Electronics,Product B,3479.9,1881.87,EMEA,1598.0300000000002,902.0500000000002,0.2592
TXN-01607,2023-03-31,Hardware,Product B,3679.14,665.35,APAC,3013.79,2277.962,0.6192
TXN-01608,2023-02-06,Hardware,Product C,4977.34,93.98,EMEA,4883.360000000001,3887.8920000000007,0.7811
TXN-01609,2023-11-12,Electronics,Product A,1473.18,997.63,EMEA,475.55000000000007,180.91400000000004,0.1228
TXN-01610,2023-06-25,Consulting,Product A,2714.19,1093.48,EMEA,1620.71,1077.8719999999998,0.3971
TXN-01611,2023-10-11,Software,Product B,2689.95,345.2,APAC,2344.75,1806.76,0.6717
TXN-01612,2023-03-22,Consulting,Product B,2057.94,1523.32,North America,534.6200000000001,123.0320000000001,0.0598
TXN-01613,2023-04-24,Electronics,Product B,887.35,1970.01,North America,-1082.6599999999999,-1260.1299999999999,-1.4201
TXN-01614,2023-02-09,Consulting,Product B,4888.41,1892.09,EMEA,2996.3199999999997,2018.6379999999997,0.4129
TXN-01615,2023-10-28,Hardware,Product A,4273.92,402.24,North America,3871.6800000000003,3016.896,0.7059
TXN-01616,2023-08-12,Consulting,Product C,2516.75,1751.97,North America,764.78,261.42999999999995,0.1039
TXN-01617,2023-11-14,Electronics,Product C,3036.06,1411.94,APAC,1624.12,1016.9079999999999,0.3349
TXN-01618,2023-12-15,Hardware,Product C,1174.94,913.15,APAC,261.7900000000001,26.80200000000005,0.0228
TXN-01619,2023-04-25,Consulting,Product C,2741.75,1085.82,EMEA,1655.93,1107.58,0.404
TXN-01620,2023-07-05,Consulting,Product B,3490.1,1700.7,EMEA,1789.3999999999999,1091.3799999999999,0.3127
TXN-01621,2023-11-19,Hardware,Product B,2600.08,965.47,EMEA,1634.61,1114.594,0.4287
TXN-01622,2023-02-25,Software,Product B,4951.91,752.68,APAC,4199.23,3208.8479999999995,0.648
TXN-01623,2023-02-09,Hardware,Product C,3076.14,991.56,North America,2084.58,1469.3519999999999,0.4777
TXN-01624,2023-12-20,Software,Product B,1886.32,1162.47,APAC,723.8499999999999,346.5859999999999,0.1837
TXN-01625,2023-02-09,Electronics,Product B,3872.15,386.26,APAC,3485.8900000000003,2711.46,0.7002
TXN-01626,2023-12-13,Electronics,Product A,893.79,1802.81,North America,-909.02,-1087.778,-1.217
TXN-01627,2023-08-25,Hardware,Product A,1953.35,1351.63,North America,601.7199999999998,211.04999999999978,0.108
TXN-01628,2023-10-16,Hardware,Product B,1767.45,1270.21,EMEA,497.24,143.75,0.0813
TXN-01629,2023-09-19,Electronics,Product A,2187.45,208.0,North America,1979.4499999999998,1541.9599999999998,0.7049
TXN-01630,2023-08-04,Software,Product A,3919.81,1212.31,North America,2707.5,1923.538,0.4907
TXN-01631,2023-05-27,Electronics,Product B,2446.66,250.71,North America,2195.95,1706.618,0.6975
TXN-01632,2023-12-02,Hardware,Product B,3980.37,166.61,North America,3813.7599999999998,3017.6859999999997,0.7581
TXN-01633,2023-06-17,Electronics,Product B,2903.62,1059.35,EMEA,1844.27,1263.5459999999998,0.4352
TXN-01634,2023-04-02,Hardware,Product B,1743.24,811.54,EMEA,931.7,583.052,0.3345
TXN-01635,2023-12-19,Hardware,Product C,4059.39,1181.73,North America,2877.66,2065.7819999999997,0.5089
TXN-01636,2023-02-28,Electronics,Product C,1229.53,187.55,North America,1041.98,796.0740000000001,0.6475
TXN-01637,2023-02-28,Software,Product B,1160.7,867.66,EMEA,293.0400000000001,60.90000000000006,0.0525
TXN-01638,2023-10-31,Consulting,Product A,2547.29,357.83,EMEA,2189.46,1680.002,0.6595
TXN-01639,2023-06-18,Electronics,Product B,1341.2,1974.33,North America,-633.1299999999999,-901.3699999999999,-0.6721
TXN-01640,2023-09-26,Consulting,Product B,94.98,1126.69,APAC,-1031.71,-1050.7060000000001,-11.0624
TXN-01641,2023-12-29,Electronics,Product A,3259.07,1378.0,EMEA,1881.0700000000002,1229.256,0.3772
TXN-01642,2023-02-14,Consulting,Product C,2579.91,657.58,EMEA,1922.33,1406.348,0.5451
TXN-01643,2023-12-11,Software,Product B,2255.31,198.53,EMEA,2056.7799999999997,1605.7179999999998,0.712
TXN-01644,2023-06-30,Software,Product B,4836.49,1951.98,North America,2884.5099999999998,1917.2119999999998,0.3964
TXN-01645,2023-06-19,Electronics,Product C,2877.44,579.66,North America,2297.78,1722.2920000000001,0.5986
TXN-01646,2023-12-22,Hardware,Product C,4323.99,853.38,EMEA,3470.6099999999997,2605.812,0.6026
TXN-01647,2023-07-10,Consulting,Product A,740.28,1303.23,North America,-562.95,-711.0060000000001,-0.9605
TXN-01648,2023-06-04,Hardware,Product C,2867.57,59.15,North America,2808.42,2234.906,0.7794
TXN-01649,2023-07-07,Hardware,Product C,4346.5,1622.42,EMEA,2724.08,1854.7799999999997,0.4267
TXN-01650,2023-01-07,Hardware,Product C,0.0,1077.79,North America,-1077.79,-1077.79,0.0
TXN-01651,2023-05-13,Software,Product A,3604.17,563.65,APAC,3040.52,2319.6859999999997,0.6436
TXN-01652,2023-08-23,Electronics,Product C,1891.62,132.6,North America,1759.02,1380.696,0.7299
TXN-01653,2023-02-14,Electronics,Product C,507.63,333.37,North America,174.26,72.73399999999998,0.1433
TXN-01654,2023-11-10,Software,Product A,2316.61,1791.12,EMEA,525.4900000000002,62.16800000000018,0.0268
TXN-01655,2023-09-06,Software,Product C,2002.67,1375.19,EMEA,627.48,226.94599999999997,0.1133
TXN-01656,2023-01-31,Electronics,Product C,4341.95,507.3,APAC,3834.6499999999996,2966.2599999999998,0.6832
TXN-01657,2023-01-23,Hardware,Product A,1257.78,140.55,North America,1117.23,865.674,0.6883
TXN-01658,2023-06-09,Consulting,Product B,4835.33,1384.32,APAC,3451.01,2483.9440000000004,0.5137
TXN-01659,2023-12-29,Consulting,Product A,4792.78,1149.09,APAC,3643.6899999999996,2685.1339999999996,0.5602
TXN-01660,2023-06-07,Consulting,Product C,1275.78,814.99,EMEA,460.78999999999996,205.63399999999996,0.1612
TXN-01661,2023-02-08,Hardware,Product C,1772.86,733.59,North America,1039.27,684.698,0.3862
TXN-01662,2023-03-23,Electronics,Product C,4483.0,441.46,EMEA,4041.54,3144.94,0.7015
TXN-01663,2023-12-22,Software,Product A,4834.78,1342.53,APAC,3492.25,2525.294,0.5223
TXN-01664,2023-09-15,Electronics,Product C,2245.02,1941.63,APAC,303.3899999999999,-145.61400000000015,-0.0649
TXN-01665,2023-07-25,Hardware,Product C,1638.94,359.67,EMEA,1279.27,951.482,0.5805
TXN-01666,2023-03-18,Software,Product A,2654.17,1198.26,EMEA,1455.91,925.076,0.3485
TXN-01667,2023-01-12,Hardware,Product B,3454.46,854.13,EMEA,2600.33,1909.4379999999999,0.5527
TXN-01668,2023-10-22,Consulting,Product B,1403.7,898.91,EMEA,504.7900000000001,224.05000000000007,0.1596
TXN-01669,2023-08-12,Consulting,Product C,3695.54,515.75,EMEA,3179.79,2440.682,0.6604
TXN-01670,2023-01-13,Hardware,Product A,305.7,1652.02,APAC,-1346.32,-1407.46,-4.6041
TXN-01671,2023-02-15,Software,Product C,294.01,975.66,EMEA,-681.65,-740.452,-2.5185
TXN-01672,2023-06-04,Software,Product A,1962.12,1091.38,North America,870.7399999999998,478.3159999999998,0.2438
TXN-01673,2023-04-23,Electronics,Product A,1799.69,616.47,APAC,1183.22,823.2819999999999,0.4575
TXN-01674,2023-08-21,Consulting,Product B,1612.38,371.8,APAC,1240.5800000000002,918.104,0.5694
TXN-01675,2023-01-17,Electronics,Product B,2480.55,180.96,North America,2299.59,1803.48,0.727
TXN-01676,2023-12-26,Electronics,Product A,1637.63,1431.1,North America,206.5300000000002,-120.99599999999987,-0.0739
TXN-01677,2023-08-11,Hardware,Product C,1001.68,400.51,APAC,601.17,400.83399999999995,0.4002
TXN-01678,2023-12-20,Hardware,Product B,1581.87,1383.25,EMEA,198.6199999999999,-117.75400000000013,-0.0744
TXN-01679,2023-07-07,Electronics,Product C,4875.78,786.85,APAC,4088.93,3113.774,0.6386
TXN-01680,2023-12-10,Consulting,Product B,2085.01,837.39,APAC,1247.6200000000003,830.6180000000003,0.3984
TXN-01681,2023-12-31,Hardware,Product B,2251.33,943.66,North America,1307.67,857.404,0.3808
TXN-01682,2023-06-12,Electronics,Product C,2903.9,741.74,APAC,2162.16,1581.3799999999997,0.5446
TXN-01683,2023-11-22,Electronics,Product B,4917.54,210.23,EMEA,4707.31,3723.8020000000006,0.7572
TXN-01684,2023-03-15,Electronics,Product B,1245.93,626.17,North America,619.7600000000001,370.57400000000007,0.2974
TXN-01685,2023-08-21,Electronics,Product C,3422.35,1330.83,APAC,2091.52,1407.05,0.4111
TXN-01686,2023-08-12,Electronics,Product B,3594.12,1334.91,APAC,2259.21,1540.386,0.4286
TXN-01687,2023-11-15,Electronics,Product B,3056.26,579.59,EMEA,2476.67,1865.4180000000001,0.6104
TXN-01688,2023-03-01,Hardware,Product B,488.46,925.6,APAC,-437.14000000000004,-534.8320000000001,-1.0949
TXN-01689,2023-12-01,Consulting,Product C,3400.52,394.96,APAC,3005.56,2325.456,0.6839
TXN-01690,2023-08-10,Electronics,Product A,367.27,428.64,APAC,-61.370000000000005,-134.824,-0.3671
TXN-01691,2023-02-06,Software,Product C,3000.91,55.86,APAC,2945.0499999999997,2344.8679999999995,0.7814
TXN-01692,2023-10-05,Hardware,Product A,3710.93,1794.53,EMEA,1916.3999999999999,1174.214,0.3164
TXN-01693,2023-07-15,Hardware,Product B,1094.3,429.31,APAC,664.99,446.13,0.4077
TXN-01694,2023-12-18,Electronics,Product A,4216.03,462.79,APAC,3753.24,2910.0339999999997,0.6902
TXN-01695,2023-08-30,Hardware,Product C,200.25,566.41,APAC,-366.15999999999997,-406.21,-2.0285
TXN-01696,2023-11-20,Electronics,Product C,4226.87,263.54,North America,3963.33,3117.956,0.7377
TXN-01697,2023-08-07,Consulting,Product B,2328.63,1282.13,EMEA,1046.5,580.7739999999999,0.2494
TXN-01698,2023-07-11,Consulting,Product A,1127.06,159.53,North America,967.53,742.1179999999999,0.6585
TXN-01699,2023-01-17,Hardware,Product B,712.2,277.06,North America,435.14000000000004,292.70000000000005,0.411
TXN-01700,2023-01-12,Hardware,Product B,0.0,1293.07,Unknown,-1293.07,-1293.07,0.0
TXN-01701,2023-07-12,Software,Product C,409.69,685.92,North America,-276.22999999999996,-358.16799999999995,-0.8742
TXN-01702,2023-01-22,Hardware,Product A,1035.51,1418.82,North America,-383.30999999999995,-590.4119999999999,-0.5702
TXN-01703,2023-04-30,Software,Product A,1771.72,1119.28,North America,652.44,298.096,0.1683
TXN-01704,2023-07-29,Consulting,Product A,3120.16,519.48,EMEA,2600.68,1976.6479999999997,0.6335
TXN-01705,2023-11-02,Consulting,Product A,2746.77,1305.15,APAC,1441.62,892.2659999999998,0.3248
TXN-01706,2023-09-27,Electronics,Product B,671.94,241.38,EMEA,430.56000000000006,296.172,0.4408
TXN-01707,2023-07-11,Consulting,Product B,1484.15,1077.46,EMEA,406.69000000000005,109.86000000000001,0.074
TXN-01708,2023-06-24,Software,Product C,1231.82,879.92,EMEA,351.9,105.53599999999997,0.0857
TXN-01709,2023-10-12,Hardware,Product B,1107.04,543.07,North America,563.9699999999999,342.5619999999999,0.3094
TXN-01710,2023-07-23,Electronics,Product B,2085.16,1211.97,APAC,873.1899999999998,456.15799999999984,0.2188
TXN-01711,2023-06-13,Software,Product C,3534.96,1743.95,EMEA,1791.01,1084.018,0.3067
TXN-01712,2023-09-08,Hardware,Product C,1126.39,1997.82,EMEA,-871.4299999999998,-1096.7079999999999,-0.9736
TXN-01713,2023-08-15,Electronics,Product C,1865.06,1219.45,APAC,645.6099999999999,272.5979999999999,0.1462
TXN-01714,2023-01-07,Consulting,Product B,1985.04,815.36,APAC,1169.6799999999998,772.6719999999998,0.3892
TXN-01715,2023-01-29,Software,Product B,4883.46,458.16,APAC,4425.3,3448.608,0.7062
TXN-01716,2023-02-02,Hardware,Product C,4775.6,521.62,North America,4253.9800000000005,3298.8600000000006,0.6908
TXN-01717,2023-05-14,Electronics,Product C,4010.68,964.12,APAC,3046.56,2244.424,0.5596
TXN-01718,2023-03-20,Electronics,Product C,1246.21,740.88,North America,505.33000000000004,256.088,0.2055
TXN-01719,2023-02-27,Consulting,Product B,386.78,1828.49,EMEA,-1441.71,-1519.066,-3.9275
TXN-01720,2023-01-26,Hardware,Product B,1618.68,742.91,North America,875.7700000000001,552.0340000000001,0.341
TXN-01721,2023-08-14,Consulting,Product A,1370.63,753.15,APAC,617.4800000000001,343.3540000000001,0.2505
TXN-01722,2023-10-12,Consulting,Product B,2554.33,773.23,North America,1781.1,1270.234,0.4973
TXN-01723,2023-01-04,Hardware,Product B,3899.75,1674.87,APAC,2224.88,1444.93,0.3705
TXN-01724,2023-04-09,Hardware,Product B,4298.7,1305.07,North America,2993.63,2133.8900000000003,0.4964
TXN-01725,2023-02-08,Hardware,Product C,4232.08,1232.2,EMEA,2999.88,2153.464,0.5088
TXN-01726,2023-09-28,Software,Product B,1830.39,674.94,North America,1155.45,789.3720000000001,0.4313
TXN-01727,2023-10-12,Hardware,Product C,3451.81,1637.63,EMEA,1814.1799999999998,1123.8179999999998,0.3256
TXN-01728,2023-06-06,Electronics,Product A,1598.53,86.34,APAC,1512.19,1192.484,0.746
TXN-01729,2023-03-16,Consulting,Product A,351.48,1742.89,EMEA,-1391.41,-1461.7060000000001,-4.1587
TXN-01730,2023-10-15,Software,Product C,3522.75,1030.37,APAC,2492.38,1787.83,0.5075
TXN-01731,2023-05-10,Hardware,Product C,98.65,802.52,APAC,-703.87,-723.6,-7.335
TXN-01732,2023-06-24,Software,Product C,2075.45,999.36,EMEA,1076.0899999999997,660.9999999999998,0.3185
TXN-01733,2023-03-25,Hardware,Product B,1680.43,1338.16,EMEA,342.27,6.183999999999969,0.0037
TXN-01734,2023-01-22,Software,Product A,3482.22,35.4,North America,3446.8199999999997,2750.3759999999997,0.7898
TXN-01735,2023-01-27,Consulting,Product C,3842.92,1744.39,North America,2098.5299999999997,1329.9459999999997,0.3461
TXN-01736,2023-07-14,Consulting,Product B,1555.27,899.01,EMEA,656.26,345.20599999999996,0.222
TXN-01737,2023-12-03,Electronics,Product A,4067.55,692.5,EMEA,3375.05,2561.54,0.6298
TXN-01738,2023-08-24,Electronics,Product B,1504.89,285.11,EMEA,1219.7800000000002,918.8020000000001,0.6105
TXN-01739,2023-04-02,Hardware,Product A,2259.32,884.54,EMEA,1374.7800000000002,922.9160000000002,0.4085
TXN-01740,2023-01-21,Consulting,Product B,3648.74,997.68,APAC,2651.06,1921.312,0.5266
TXN-01741,2023-10-30,Software,Product A,3479.96,813.26,EMEA,2666.7,1970.7079999999996,0.5663
TXN-01742,2023-12-23,Software,Product A,4937.47,1360.53,EMEA,3576.9400000000005,2589.4460000000004,0.5244
TXN-01743,2023-03-25,Software,Product B,1164.55,847.58,EMEA,316.9699999999999,84.05999999999992,0.0722
TXN-01744,2023-09-19,Electronics,Product C,3328.47,1923.22,EMEA,1405.2499999999998,739.5559999999998,0.2222
TXN-01745,2023-05-27,Software,Product A,3067.93,1202.56,APAC,1865.37,1251.7839999999999,0.408
TXN-01746,2023-09-14,Electronics,Product C,4579.74,1616.88,North America,2962.8599999999997,2046.9119999999998,0.4469
TXN-01747,2023-02-27,Electronics,Product B,823.99,227.62,North America,596.37,431.572,0.5238
TXN-01748,2023-01-15,Hardware,Product C,3771.4,800.61,North America,2970.79,2216.5099999999998,0.5877
TXN-01749,2023-06-11,Software,Product C,2862.93,680.33,North America,2182.6,1610.014,0.5624
TXN-01750,2023-06-12,Software,Product C,0.0,1143.27,North America,-1143.27,-1143.27,0.0
TXN-01751,2023-11-16,Consulting,Product C,2398.45,1723.62,APAC,674.8299999999999,195.13999999999993,0.0814
TXN-01752,2023-10-08,Hardware,Product C,1702.19,165.89,North America,1536.3000000000002,1195.862,0.7025
TXN-01753,2023-10-07,Consulting,Product A,2917.6,154.42,APAC,2763.18,2179.66,0.7471
TXN-01754,2023-01-12,Hardware,Product A,4450.55,1702.13,APAC,2748.42,1858.31,0.4175
TXN-01755,2023-10-01,Software,Product A,2868.06,433.57,North America,2434.49,1860.8779999999997,0.6488
